label,filename,GLCM_Energy,GLCM_Homogeneity,GLCM_Contrast,GLCM_Correlation,RGB_mean_1,RGB_std_1,RGB_mean_2,RGB_std_2,RGB_mean_3,RGB_std_3,HSV_mean_1,HSV_std_1,HSV_mean_2,HSV_std_2,HSV_mean_3,HSV_std_3,YCbCr_mean_1,YCbCr_std_1,YCbCr_mean_2,YCbCr_std_2,YCbCr_mean_3,YCbCr_std_3
malignant,M_386.jpg,0.017875595607040475,0.266366660838834,107.60621641118692,0.9841725678162713,118.64360892075435,58.941785153128215,127.60740966401934,60.36670009145128,184.5506055460699,56.001041783184654,27.870506265640486,58.845845841626904,104.97741393846219,52.26358032955495,184.55129181849597,56.00186951161586,143.6269851953137,58.302310850354885,157.23021535162607,8.661468428854452,113.89196680261442,6.34010883571276
malignant,M_386_mask.jpg,0.6162700766505308,0.8818742068730432,2538.9967546827456,0.9169740406384747,157.94573960849883,123.65030024570272,157.94573960849883,123.65030024570272,157.94573960849883,123.65030024570272,0.0,0.0,0.0,0.0,157.94573960849883,123.65030024570272,157.94573960849883,123.65030024570272,128.0,0.0,128.0,0.0
malignant,M_387.jpg,0.018551153305888184,0.233360726621673,187.31405597985977,0.9700594145610432,132.014138430289,55.21187553848439,135.02668264768744,59.16401152142745,189.8802622018806,53.415597551503275,110.04817667867012,82.01056435307822,91.57125511118653,40.31850187343295,189.89751640087613,53.435192988679084,151.09895973100973,55.94157086921369,155.70072073696548,10.985426148708365,117.21084260992697,6.836639418075518
malignant,M_387_mask.jpg,0.5767318935744435,0.8485755925355987,3293.732001115016,0.8942704757771385,152.56511544565953,124.80771557764996,152.56511544565953,124.80771557764996,152.56511544565953,124.80771557764996,0.0,0.0,0.0,0.0,152.56511544565953,124.80771557764996,152.56511544565953,124.80771557764996,128.0,0.0,128.0,0.0
malignant,M_388.jpg,0.01407027790730415,0.21977913087824383,136.37218682979594,0.9806751918867741,118.16148895771404,58.512777654626326,117.77392417474671,60.743443701668326,178.63432576429634,60.077358389168886,96.8956225130863,85.92686242225628,104.22172764955204,47.28164190909884,178.63580455387296,60.079146051906115,136.0299373829497,59.4052902719038,158.4270412795252,10.640829608244742,117.90922447200909,5.972534190459666
malignant,M_388_mask.jpg,0.5709802617763639,0.8512194624257357,3308.436914139139,0.8966790959935836,141.52650641474588,126.52912947469389,141.52650641474588,126.52912947469389,141.52650641474588,126.52912947469389,0.0,0.0,0.0,0.0,141.52650641474588,126.52912947469389,141.52650641474588,126.52912947469389,128.0,0.0,128.0,0.0
malignant,M_389.jpg,0.011101660413240578,0.12334353397630717,359.9678315738381,0.9432793117468015,125.47749084193636,62.73274165935562,108.65938663679573,57.31110474198513,166.7427265296237,53.997974841417154,150.725070388423,52.99462738998573,102.831394750386,49.627056042655454,166.79858920408103,54.057624423625214,127.95771850685719,56.32173811076166,155.70818927674003,8.5957861083863,126.59247373679271,6.372527225165441
malignant,M_389_mask.jpg,0.5345574507598743,0.8145453004987147,3684.1485013954616,0.885293562280417,139.0002421967243,126.72946691694202,139.0002421967243,126.72946691694202,139.0002421967243,126.72946691694202,0.0,0.0,0.0,0.0,139.0002421967243,126.72946691694202,139.0002421967243,126.72946691694202,128.0,0.0,128.0,0.0
malignant,M_390.jpg,0.014296391107056279,0.20234543382365522,180.49302498677957,0.977263566493443,113.20430783206113,65.51236914127908,141.14950559957902,67.51074754776212,194.6700900606921,55.65654700869101,11.519568761125296,10.620014325791947,122.64988777323579,62.36121433953225,194.67075445489542,55.657022058720635,153.98166080912043,62.99959198153267,157.05905685421104,11.538741474106262,104.9840266110457,7.143817825957012
malignant,M_390_mask.jpg,0.6096024812215509,0.8730986537921923,2543.115456014428,0.9166881759749029,158.32783370742254,123.54125817210834,158.32783370742254,123.54125817210834,158.32783370742254,123.54125817210834,0.0,0.0,0.0,0.0,158.32783370742254,123.54125817210834,158.32783370742254,123.54125817210834,128.0,0.0,128.0,0.0
